joi,github.com/sideway/joi.git
minimatch,github.com/isaacs/minimatch.git
eslint-loader,github.com/webpack-contrib/eslint-loader.git
react-dev-utils,github.com/facebook/create-react-app.git
node-uuid,github.com/broofa/node-uuid.git
es6-promise,github.com/stefanpenner/es6-promise.git
cross-spawn,github.com/moxystudio/node-cross-spawn.git
case-sensitive-paths-webpack-plugin,github.com/Urthen/case-sensitive-paths-webpack-plugin.git
uglify-js,github.com/mishoo/UglifyJS.git
cors,github.com/expressjs/cors.git
eslint-plugin-flowtype,github.com/gajus/eslint-plugin-flowtype.git
react-router,github.com/ReactTraining/react-router.git
@babel/preset-env,github.com/babel/babel.git
deepmerge,github.com/TehShrike/deepmerge.git
socket.io-client,github.com/socketio/socket.io-client.git
npm,github.com/npm/cli.git
webpack-manifest-plugin,github.com/shellscape/webpack-manifest-plugin.git
koa,github.com/koajs/koa.git
isomorphic-fetch,github.com/matthew-andrews/isomorphic-fetch.git
babel-cli,github.com/babel/babel/tree/master/packages/babel-cli
del,github.com/sindresorhus/del.git
postcss-flexbugs-fixes,github.com/luisrudge/postcss-flexbugs-fixes.git
compression,github.com/expressjs/compression.git
update-notifier,github.com/yeoman/update-notifier.git
babel-preset-react-app,github.com/facebook/create-react-app.git
jade,github.com/jadejs/jade.git
prompt,github.com/flatiron/prompt.git
gulp-rename,github.com/hparra/gulp-rename.git
angular,github.com/angular/angular.js.git
underscore.string,github.com/epeli/underscore.string.git
graphql,github.com/graphql/graphql-js.git
execa,github.com/sindresorhus/execa.git
browserify,github.com/browserify/browserify.git
opn,github.com/sindresorhus/open.git
validator,github.com/validatorjs/validator.js.git
eslint-config-react-app,github.com/facebook/create-react-app.git
vuex,github.com/vuejs/vuex.git
prettier,github.com/prettier/prettier.git
invariant,github.com/zertosh/invariant.git
jsdom,github.com/jsdom/jsdom.git
@types/react,github.com/DefinitelyTyped/DefinitelyTyped.git
redux-thunk,github.com/reduxjs/redux-thunk.git
mini-css-extract-plugin,github.com/webpack-contrib/mini-css-extract-plugin.git
globby,github.com/sindresorhus/globby.git
pg,github.com/brianc/node-postgres.git
got,github.com/sindresorhus/got.git
ajv,github.com/ajv-validator/ajv.git
xtend,github.com/Raynos/xtend.git
ember-cli-htmlbars,github.com/ember-cli/ember-cli-htmlbars.git
babel-plugin-transform-runtime,github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime
nodemailer,github.com/nodemailer/nodemailer.git
source-map-support,github.com/evanw/node-source-map-support.git
express-session,github.com/expressjs/session.git
d3,github.com/d3/d3.git
less-loader,github.com/webpack-contrib/less-loader.git
fsevents,github.com/fsevents/fsevents.git
babel-preset-stage-0,github.com/babel/babel/tree/master/packages/babel-preset-stage-0
download-git-repo,github.comgit+https://gitlab.com/flippidippi/download-git-repo.git
query-string,github.com/sindresorhus/query-string.git
font-awesome,github.com/FortAwesome/Font-Awesome.git
open,github.com/sindresorhus/open.git
passport,github.com/jaredhanson/passport.git
@types/lodash,github.com/DefinitelyTyped/DefinitelyTyped.git
grunt,github.com/gruntjs/grunt.git
path-to-regexp,github.com/pillarjs/path-to-regexp.git
mustache,github.com/janl/mustache.js.git
inherits,github.com/isaacs/inherits.git
tmp,github.com/raszi/node-tmp.git
md5,github.com/pvorb/node-md5.git
dotenv-expand,
crypto-js,github.com/brix/crypto-js.git
request-promise-native,github.com/request/request-promise-native.git
